source_query,category,location,name,address,phone,website,website_missing,rating,reviews,place_id,discovered_at,business_hours,business_type,maps_url,dedupe_key,first_seen_date,last_seen_date,scan_history,status_changes,duplicate_of,email,emails_found,contact_page_url,social_links,contact_confidence,owner_email_detected,has_complete_contact_info,analysis_status,has_chatbot,has_click_to_call,has_booking,tech_sophistication_score,lead_score,priority,score_reasons,phones_found,website_scraped_at,website_scrape_success,pipeline_stage,initial_contact_date,contact_method,followup_due_date,response_status,last_interaction,notes
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",Doogue + George Defence Lawyers,"Level 5/221 Queen St, Melbourne VIC 3000, Australia",+61396705111,https://www.criminal-lawyers.com.au/locations/melbourne-criminal-lawyers,False,4.8,,0x6ad65d4addf69db9:0,2026-06-08T21:02:24.133764+00:00,TuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hours,Criminal justice attorney,https://www.google.com/maps/place/Doogue+%2B+George+Defence+Lawyers/data=!4m7!3m6!1s0x6ad65d4addf69db9:0x62e0cee2c5ae3d9e!8m2!3d-37.8135494!4d144.959775!16s%2Fg%2F1tjl6162!19sChIJuZ323Upd1moRnj2uxeLO4GI?authuser=0&hl=en&rclk=1,36ed839ae2c13c544105bf30807e885e005c4f2133527c2c4df59c35f644a84f,2026-06-09,2026-06-09,['2026-06-09'],[],,,[],,{},low,False,False,ok,False,False,False,0,100,high,No chatbot | No click-to-call | No booking flow | Low-tech website | Phone found (+10),['+61396705111'],,False,cold,,,,no_response,,
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",Lord Commercial Lawyers,"Level 10/167 Queen St, Melbourne VIC 3000, Australia",+61396000162,https://www.lordlaw.com.au/?utm_source=Google&utm_medium=GMB&utm_campaign=GMB,False,4.9,,0x6ad65d4ad3edb3bb:0,2026-06-08T21:02:31.503336+00:00,Tuesday8:45 AM–5 PMWednesday8:45 AM–5 PMThursday8:45 AM–5 PMFriday8:45 AM–5 PMSaturdayClosedSundayClosedMonday8:45 AM–5 PM,Law firm,https://www.google.com/maps/place/Lord+Commercial+Lawyers/data=!4m7!3m6!1s0x6ad65d4ad3edb3bb:0xea1e53a47679f2ec!8m2!3d-37.8146916!4d144.9603108!16s%2Fg%2F1vcjmd40!19sChIJu7Pt00pd1moR7PJ5dqRTHuo?authuser=0&hl=en&rclk=1,3a03e8f118ba6cdf748c6dc6569a8a8df596fde90f398678f57dd6fc70b202f5,2026-06-09,2026-06-09,['2026-06-09'],[],,info@lordlaw.com.au,['info@lordlaw.com.au'],https://www.lordlaw.com.au/about,"{'facebook': None, 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,True,False,55,80,high,No chatbot | No booking flow | Email found (+15) | Phone found (+10) | Complete contact info (+5),"['03) 9600 0162', '+61396000162']",2026-06-09T07:06:48+1000,True,cold,,,,no_response,,
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",EAS Legal Melbourne,"Southern Cross, Level 2/696 Bourke St, Melbourne VIC 3000, Australia",+611800117533,https://easlegal.com.au/,False,4.9,,0x6ad65dd25166e5eb:0,2026-06-08T21:02:39.725510+00:00,TuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hours,Legal services,https://www.google.com/maps/place/EAS+Legal+Melbourne/data=!4m7!3m6!1s0x6ad65dd25166e5eb:0x44e6da2dec0d4437!8m2!3d-37.816788!4d144.9541364!16s%2Fg%2F11y3113s22!19sChIJ6-VmUdJd1moRN0QN7C3a5kQ?authuser=0&hl=en&rclk=1,3e6e67a04e4f61f476633ee8dd533803b1f7529eb2a24f188b17bf6a68d58680,2026-06-09,2026-06-09,['2026-06-09'],[],,britt@easlegal.com.au,"['britt@easlegal.com.au', 'admin@easlegal.com.au', 'joseph@easlegal.com.au', 'adam@easlegal.com.au', 'lana@easlegal.com.au', 'derek@easlegal.com.au', 'Amy@easlegal.com.au', 'paula@easlegal.com.au', 'abdul@easlegal.com.au', 'leanne@easlegal.com.au', 'kiarra@easlegal.com.au', 'carl@easlegal.com.au', 'Monica@easlegal.com.au', 'kate@easlegal.com.au', 'tara@easlegal.com.au', 'victoria@easlegal.com.au', 'hollee@easlegal.com.au', 'nicole@easlegal.com.au', 'mohamed@easlegal.com.au', 'Tricia@easlegal.com.au', 'Rasheed@easlegal.com.au', 'navilesh@easlegal.com.au', 'nancy@easlegal.com.au', 'jonathan.starke@easlegal.com.au', 'jonah@easlegal.com.au', 'cam@easlegal.com.au', 'izzy@easlegal.com.au', 'Alaa@easlegal.com.au', 'paralegal@easlegal.com.au']",https://easlegal.com.au/contact-us,"{'facebook': 'https://www.facebook.com/elbobstephensonlegal', 'instagram': 'https://www.instagram.com/easlegall/', 'linkedin': 'https://www.linkedin.com/company/elbob-stephenson-legal/posts/?feedView=all', 'twitter': None, 'youtube': None}",high,False,True,ok,False,True,True,55,60,medium,No chatbot | Email found (+15) | Phone found (+10) | Complete contact info (+5),"['0 0 512 512', '0490452282', '0 0 0-2-2 2 2 0', '0403015904', '063 0 0 0 0-29', '0 0 384 512', '0480762936', '0480739908', '0450386212', '+611800117533', '0450969941']",2026-06-09T07:07:10+1000,True,cold,,,,no_response,,
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",Aston Legal Group,"level 1/91 William St, Melbourne VIC 3000, Australia",+61383918411,https://astonlegalgroup.com.au/,False,4.9,,0x6ad65d4cf45ef5cd:0,2026-06-08T21:02:46.055718+00:00,TuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hours,Family law attorney,https://www.google.com/maps/place/Aston+Legal+Group/data=!4m7!3m6!1s0x6ad65d4cf45ef5cd:0xce41c5fa5880faa2!8m2!3d-37.8170928!4d144.958607!16s%2Fg%2F11cn8s80l5!19sChIJzfVe9Exd1moRovqAWPrFQc4?authuser=0&hl=en&rclk=1,daf402305eac8eda6b1040541457e0d5f8e9513977c803fb7a53cc83268d2bdc,2026-06-09,2026-06-09,['2026-06-09'],[],,,[],,{},low,False,False,ok,False,True,False,80,60,medium,No chatbot | No booking flow | Phone found (+10),['+61383918411'],,False,cold,,,,no_response,,
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",DCM Lawyers,"S46, Level 4/12 Collins St, Melbourne VIC 3000, Australia",+61396700001,https://www.dcmlawyers.com/,False,4.9,,0x6ad642c630c663ef:0,2026-06-08T21:02:52.496562+00:00,Tuesday9 AM–5 PMWednesday9 AM–5 PMThursday9 AM–5 PMFriday9 AM–5 PMSaturdayClosedSundayClosedMonday9 AM–5 PM,Law firm,https://www.google.com/maps/place/DCM+Lawyers/data=!4m7!3m6!1s0x6ad642c630c663ef:0xb9566708c052a432!8m2!3d-37.8132125!4d144.9731659!16s%2Fg%2F11f0kqxv_m!19sChIJ72PGMMZC1moRMqRSwAhnVrk?authuser=0&hl=en&rclk=1,7cdf5a214d77ffab7568d7fa94087f66d9d2f7567d5308af3f8549c9aefdde49,2026-06-09,2026-06-09,['2026-06-09'],[],,info@dcmlawyers.com,['info@dcmlawyers.com'],https://www.dcmlawyers.com/contact,"{'facebook': None, 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,True,True,35,75,high,No chatbot | Low-tech website | Email found (+15) | Phone found (+10) | Complete contact info (+5),"['0383905870', '03 9670 0001', '+61396700001']",2026-06-09T07:07:50+1000,True,cold,,,,no_response,,
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",Dribbin & Brown Criminal Lawyers,"4/271 William St, Melbourne VIC 3000, Australia",+61386447320,https://www.criminalsolicitorsmelbourne.com.au/,False,4.9,,0x6ad65d4ada847c4b:0,2026-06-08T21:03:00.022921+00:00,,Criminal justice attorney,https://www.google.com/maps/place/Dribbin+%26+Brown+Criminal+Lawyers/data=!4m7!3m6!1s0x6ad65d4ada847c4b:0xea76f43b7bca1ed7!8m2!3d-37.8127042!4d144.9564574!16s%2Fg%2F1tt1sv1r!19sChIJS3yE2kpd1moR1x7Kezv0duo?authuser=0&hl=en&rclk=1,235a6d81636e09aacce0c2ed098d63f1bd7f156a92f1c3aadcae2e0ccc315a3b,2026-06-09,2026-06-09,['2026-06-09'],[],,,[],https://www.criminalsolicitorsmelbourne.com.au/contact,"{'facebook': 'https://www.facebook.com/CriminalDefenceLawyersMelbourne/', 'instagram': None, 'linkedin': 'https://www.linkedin.com/in/david-dribbin/', 'twitter': None, 'youtube': None}",medium,False,False,fetch_error:403 Client Error: Forbidden for url: https://www.criminalsolicitorsmelbourne.com.au/,False,False,False,0,100,high,No chatbot | No click-to-call | No booking flow | Low-tech website | Phone found (+10),"['0623605 5', '0516823 14', '03) 8644 7310', '0943556 20', '0294982 7', '0 0 1000 1000', '0386447333', '0974891 3', '03) 86447320', '0 0 320 512', '0386447315', '00777143 16', '0654688 14', '0181636 6', '0434665 3', '0386447300', '0612762 19', '03) 8644 7325', '0965125 3', '00869144 24', '0185491 4', '0896389 18', '0896004 3', '+61383579164', '+61383579163', '0915291 20', '0674 17 31', '000800927 19', '0195256 4', '03) 8644 7328', '00678773 6', '0391169595', '03 8357 9163', '000137329 6', '0444431 3', '03) 9116 9500', '0328133 18', '0799 17 10', '+61386447333', '0415607 9', '0 0 352 512', '032924 20', '0 0 448 512', '000137329 0 2', '075526 27', '0 0 512 512', '03) 8644 7322', '0567 10 12', '0569533 19', '0317391 6', '0808 40 34', '0787292 7', '+61386447320']",2026-06-09T07:08:03+1000,True,cold,,,,no_response,,
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",TNS Lawyers,"Suite 6, Level 10/343 Little Collins St, Melbourne VIC 3000, Australia",+61390523214,https://www.tnslawyers.com.au/,False,4.9,,0x6ad65d1c083b6541:0,2026-06-08T21:03:09.251403+00:00,Tuesday9 AM–5:30 PMWednesday9 AM–5:30 PMThursday9 AM–5:30 PMFriday9 AM–5:30 PMSaturdayClosedSundayClosedMonday9 AM–5:30 PM,Law firm,https://www.google.com/maps/place/TNS+Lawyers/data=!4m7!3m6!1s0x6ad65d1c083b6541:0xb7097a23a74aea19!8m2!3d-37.815454!4d144.96343!16s%2Fg%2F11fmg9tpy3!19sChIJQWU7CBxd1moRGepKpyN6Cbc?authuser=0&hl=en&rclk=1,fd77db2e056768890bf2bfc61b2832145b1c7aa85c905b5f6323304ef17ee962,2026-06-09,2026-06-09,['2026-06-09'],[],,info@tnslawyers.com.au,"['info@tnslawyers.com.au', 'info@tnslawyer.com']",https://www.tnslawyers.com.au/contact,"{'facebook': 'https://www.facebook.com/Tnslawyers/', 'instagram': None, 'linkedin': 'https://www.linkedin.com/company/tns-lawyers/', 'twitter': None, 'youtube': None}",high,False,True,fetch_error:403 Client Error: Forbidden for url: https://www.tnslawyers.com.au/,False,False,False,0,100,high,No chatbot | No click-to-call | No booking flow | Low-tech website | Phone found (+10),"['0488155 0', '0 0 448 512', '0 0 878 878', '00723466 23', '0 0 512 512', '0 0 320 512', '0061 31 34', '0965525 10', '0 0 266 342', '03 9052 3214', '0523 24 18', '0 248 111 248', '0 0 909 337', '000295306 5', '08 6400 5623', '0 0 1000 1000', '0488155 14', '0 0 576 512', '+61390523214']",2026-06-09T07:08:16+1000,True,cold,,,,no_response,,
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",Hicks Oakley Chessell Williams Lawyers - Melbourne CBD,"18/461 Bourke St, Melbourne VIC 3000, Australia",+61396297411,https://www.hocw.com.au/,False,4.7,,0x6ad642b35ba98d9b:0,2026-06-08T21:03:18.846818+00:00,Tuesday8:45 AM–5:15 PMWednesday8:45 AM–5:15 PMThursday8:45 AM–5:15 PMFriday8:45 AM–5:15 PMSaturdayClosedSundayClosedMonday8:45 AM–5:15 PM,Law firm,https://www.google.com/maps/place/Hicks+Oakley+Chessell+Williams+Lawyers+-+Melbourne+CBD/data=!4m7!3m6!1s0x6ad642b35ba98d9b:0x6ec0d3fd8e8762b9!8m2!3d-37.8152367!4d144.9601112!16s%2Fg%2F1tgn4wk8!19sChIJm42pW7NC1moRuWKHjv3TwG4?authuser=0&hl=en&rclk=1,c8a90a872d867f8eb224c1731082fdc01dbe42174958b74529951a8ebbd40d4d,2026-06-09,2026-06-09,['2026-06-09'],[],,,[],https://www.hocw.com.au/contact,"{'facebook': 'https://www.facebook.com/hicksoakleychessellwilliams/', 'instagram': 'https://www.instagram.com/hocwlawyers/', 'linkedin': 'https://www.linkedin.com/company/hicks-oakley-chessell-williams-lawyers/', 'twitter': 'https://x.com/hocwlawyers', 'youtube': None}",medium,False,False,ok,False,True,True,55,40,low,No chatbot | Phone found (+10),"['0 0 512 512', '03 9629 7411', '03 9550 4600', '+0152-0153', '+61396297411']",2026-06-09T07:08:28+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",Sense Of Self (SOS),"30-32 Easey St, Collingwood VIC 3066, Australia",+61399175412,http://www.sos-senseofself.com/,False,4.7,,0x6ad6432106678e69:0,2026-06-10T21:02:13.291465+00:00,Thursday6:30 AM–10:45 PMFriday6:30 AM–10:45 PMSaturday7 AM–10:45 PMSunday7 AM–10:45 PMMonday10 AM–10:45 PMTuesday6:30 AM–10:45 PMWednesday6:30 AM–10:45 PM,Day spa,https://www.google.com/maps/place/Sense+Of+Self+%28SOS%29/data=!4m7!3m6!1s0x6ad6432106678e69:0x5cc04e331e144732!8m2!3d-37.7974542!4d144.9858927!16s%2Fg%2F11h4k91g4d!19sChIJaY5nBiFD1moRMkcUHjNOwFw?authuser=0&hl=en&rclk=1,8ee67b93274818c5d53f3f21da9f770b2959109284943b51d1e49eaeaeaf246c,2026-06-11,2026-06-11,['2026-06-11'],[],,bookings@sos-senseofself.com,"['bookings@sos-senseofself.com', 'nhello@sos-senseofself.com', 'hello@sos-senseofself.com']",http://www.sos-senseofself.com/contact,"{'facebook': None, 'instagram': 'https://www.instagram.com/sos.senseofself/', 'linkedin': None, 'twitter': None, 'youtube': 'https://www.youtube.com/@senseofself-sos/'}",high,False,True,ok,False,True,True,75,40,low,No chatbot | Phone found (+10),"['0399175412', '00021307423506349612', '00284506 9', '0012571379868746271', '+61399175412']",2026-06-11T07:05:11+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",Saltair Day Spa Port Melbourne,"403 Bay St, Port Melbourne VIC 3207, Australia",+61393317774,https://www.saltairspa.com.au/,False,4.7,,0x6ad6671a0e997df3:0,2026-06-10T21:02:36.473680+00:00,Thursday10 AM–6 PMFriday10 AM–7 PMSaturday9 AM–6 PMSundayClosedMonday10 AM–6 PMTuesday10 AM–6 PMWednesday10 AM–7 PM,Day spa,https://www.google.com/maps/place/Saltair+Day+Spa+Port+Melbourne/data=!4m7!3m6!1s0x6ad6671a0e997df3:0x8f10bf1d91cf71c7!8m2!3d-37.8344227!4d144.9459263!16s%2Fg%2F11t9lbpdjy!19sChIJ832ZDhpn1moRx3HPkR2_EI8?authuser=0&hl=en&rclk=1,6cc925f858e257bc1e791a8761d687cf4359fc8114ea8a1f7573fe97212295f6,2026-06-11,2026-06-11,['2026-06-11'],[],,info@saltairspa.com,['info@saltairspa.com'],https://www.saltairspa.com.au/contact,"{'facebook': 'https://www.facebook.com/SaltairSpa', 'instagram': 'https://www.instagram.com/saltairofficial/', 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,fetch_error:403 Client Error: Forbidden for url: https://www.saltairspa.com.au/,False,False,False,0,100,high,No chatbot | No click-to-call | No booking flow | Low-tech website | Phone found (+10),"['03 5261 3955', '03 5289 2279', '0 0 576 512', '03 5261 9977', '03 9363 2277', '0 240 0 125', '03 9331 7774', '0 0 512 512', '0 0 448 512', '0 0 384 512', '03) 9974 1444', '03) 5261 5560', '+61393317774']",2026-06-11T07:05:22+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",Aurora Spa & Bathhouse,"23 Constitution Hill Rd, Sorrento VIC 3943, Australia",+61359351222,https://auroraspa.com.au/,False,4.8,,0x6ad435dc1013ed3f:0,2026-06-10T21:02:45.778919+00:00,Thursday9 AM–7 PMFriday9 AM–8 PMSaturday8 AM–8 PMSunday8 AM–6 PMMonday9 AM–7 PMTuesday9 AM–7 PMWednesday9 AM–7 PM,Spa,https://www.google.com/maps/place/Aurora+Spa+%26+Bathhouse/data=!4m7!3m6!1s0x6ad435dc1013ed3f:0xfaf14f859b581af!8m2!3d-38.3396714!4d144.7417556!16s%2Fg%2F11pkfgbp7m!19sChIJP-0TENw11GoRr4G1WfgUrw8?authuser=0&hl=en&rclk=1,af2c07a06ed0ec6ddab78d0fa45968ca8e5097c4abb1f1454efd215a64417a93,2026-06-11,2026-06-11,['2026-06-11'],[],,,[],https://auroraspa.com.au/contact-us,"{'facebook': 'https://www.facebook.com/tr?id=219406020278576&amp;ev=PageView&amp;noscript=1', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",medium,False,False,ok,False,True,True,60,40,low,No chatbot | Phone found (+10),"['+61359351222', '03) 5935 1222']",2026-06-11T07:05:51+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",Blanc Spa,"572 Malvern Rd, Prahran VIC 3181, Australia",+61395109122,https://blancspa.com.au/,False,4.7,,0x6ad6421db5585885:0,2026-06-10T21:02:52.809876+00:00,Thursday9:30 AM–7:30 PMFriday9:30 AM–4 PMSaturday8:30 AM–3:30 PMSundayClosedMondayClosedTuesday9:30 AM–5 PMWednesday9:30 AM–5 PM,Day spa,https://www.google.com/maps/place/Blanc+Spa/data=!4m7!3m6!1s0x6ad6421db5585885:0x901bee5e4dcbeb0d!8m2!3d-37.8484886!4d145.005232!16s%2Fg%2F11crx2zs49!19sChIJhVhYtR1C1moRDevLTV7uG5A?authuser=0&hl=en&rclk=1,202022b6957171ba00a307c9caf49cd289aefef3d0649cf52350e2f22aecd996,2026-06-11,2026-06-11,['2026-06-11'],[],,,[],https://blancspa.com.au/contact,"{'facebook': 'https://www.facebook.com/blancspa/', 'instagram': 'https://www.instagram.com/blancspamelb/?hl=en', 'linkedin': None, 'twitter': None, 'youtube': None}",medium,False,False,ok,False,True,True,55,40,low,No chatbot | Phone found (+10),['+61395109122'],2026-06-11T07:06:06+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",M Kami Japanese Head Spa,"101 Merchant St, Docklands VIC 3008, Australia",+61396000046,https://www.mkamijapaneseheadspa.com.au/,False,4.9,,0x6ad65db717ffd635:0,2026-06-10T21:03:01.089420+00:00,Thursday9:30 AM–8:30 PMFriday9:30 AM–8:30 PMSaturday9:30 AM–8:30 PMSunday9:30 AM–8:30 PMMonday9:30 AM–8:30 PMTuesday9:30 AM–8:30 PMWednesday9:30 AM–8:30 PM,Massage spa,https://www.google.com/maps/place/M+Kami+Japanese+Head+Spa/data=!4m7!3m6!1s0x6ad65db717ffd635:0xed866cd588f7fb72!8m2!3d-37.8194687!4d144.943355!16s%2Fg%2F11ldh9tbd5!19sChIJNdb_F7dd1moRcvv3iNVshu0?authuser=0&hl=en&rclk=1,331dc56718ac7e2917fbe75f85c830b6008668c47b58b569232f5581454044f5,2026-06-11,2026-06-11,['2026-06-11'],[],,mkamiheadspa@gmail.com,"['mkamiheadspa@gmail.com', 'your@email.com']",https://www.mkamijapaneseheadspa.com.au/contact,"{'facebook': 'https://www.facebook.com/mkamijapaneseheadspa', 'instagram': 'https://www.instagram.com/mkamijapaneseheadspa', 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,True,True,70,40,low,No chatbot | Phone found (+10),"['0 0 680 680', '0729-4540-', '0370025494', '0370188534', '0 0 320 320', '0 0 900 900', '0396000046', '0 0 448 512', '0 0 1 500 340', '+61396000046']",2026-06-11T07:06:14+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",Orchid Day Spa,"62 Hardware Ln, Melbourne VIC 3000, Australia",+61396704964,https://www.orchiddayspa.com.au/,False,4.3,,0x6ad65d4ab1446783:0,2026-06-10T21:03:06.967030+00:00,Thursday10 AM–7 PMFriday10 AM–7 PMSaturday9 AM–6 PMSunday9 AM–6 PMMonday10 AM–6 PMTuesday10 AM–7 PMWednesday10 AM–7 PM,Day spa,https://www.google.com/maps/place/Orchid+Day+Spa/data=!4m7!3m6!1s0x6ad65d4ab1446783:0xb1ab30d15a3ca359!8m2!3d-37.8132197!4d144.9611062!16s%2Fg%2F1tcwr8gs!19sChIJg2dEsUpd1moRWaM8WtEwq7E?authuser=0&hl=en&rclk=1,d9b1717e50604bbd5034c33947af99af2d3a63774c0902521abf579c4380f490,2026-06-11,2026-06-11,['2026-06-11'],[],,orchiddayspa@bigpond.com,"['orchiddayspa@bigpond.com', 'user@domain.com']",https://www.orchiddayspa.com.au/contact,"{'facebook': 'http://www.facebook.com/2008/fbml', 'instagram': 'https://www.instagram.com/orchiddayspa/', 'linkedin': None, 'twitter': None, 'youtube': None}",high,True,True,ok,False,True,True,55,70,high,No chatbot | Email found (+15) | Phone found (+10) | Direct owner-like email (+10) | Complete contact info (+5),"['0396704964', '0419 518 612', '+61396704964']",2026-06-11T07:06:28+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",M Kami Japanese Head Spa ( CBD ),"367 Little Collins St, Melbourne VIC 3000, Australia",+61449717382,https://mkamijapaneseheadspa.com.au/,False,4.9,,0x6ad643cecf22df2b:0,2026-06-10T21:03:12.741699+00:00,Thursday10 AM–9 PMFriday10 AM–9 PMSaturday10 AM–9 PMSunday10 AM–9 PMMonday10 AM–9 PMTuesday10 AM–9 PMWednesday10 AM–9 PM,Spa,https://www.google.com/maps/place/M+Kami+Japanese+Head+Spa+%28+CBD+%29/data=!4m7!3m6!1s0x6ad643cecf22df2b:0x67f55ab99709900!8m2!3d-37.8155885!4d144.9626126!16s%2Fg%2F11yf9gz1r2!19sChIJK98iz85D1moRAJlwmatVfwY?authuser=0&hl=en&rclk=1,fe025dfab917fb9d032cebcf61d9360f08ce89829a82fa3490d409895ddd1236,2026-06-11,2026-06-11,['2026-06-11'],[],,mkamiheadspa@gmail.com,"['mkamiheadspa@gmail.com', 'your@email.com']",https://mkamijapaneseheadspa.com.au/contact,"{'facebook': 'https://www.facebook.com/mkamijapaneseheadspa', 'instagram': 'https://www.instagram.com/mkamijapaneseheadspa', 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,True,True,70,40,low,No chatbot | Phone found (+10),"['0 0 680 680', '0729-4540-', '0370025494', '0370188534', '0 0 320 320', '0 0 900 900', '0396000046', '0 0 448 512', '0 0 1 500 340', '+61449717382']",2026-06-11T07:06:42+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",You Day Spa,"Next door to Sofitel Hotel, Level 12/15 Collins St, Melbourne VIC 3000, Australia",+61396547259,http://www.youdayspa.com.au/,False,4.3,,0x6ad642c7cb050b49:0,2026-06-10T21:03:20.870411+00:00,Thursday9 AM–7 PMFriday9 AM–7 PMSaturday9 AM–5:30 PMSundayClosedMonday9 AM–7 PMTuesday9 AM–7 PMWednesday9 AM–7 PM,Day spa,https://www.google.com/maps/place/You+Day+Spa/data=!4m7!3m6!1s0x6ad642c7cb050b49:0x81fe7c4cff1f89a7!8m2!3d-37.8136771!4d144.9732867!16s%2Fg%2F1trplbjf!19sChIJSQsFy8dC1moRp4kf_0x8_oE?authuser=0&hl=en&rclk=1,8d470f172cb106b26afbfce6c05da744426da1bb8bcea181dec12b32e8128cd0,2026-06-11,2026-06-11,['2026-06-11'],[],,info@youdayspa.com.au,['info@youdayspa.com.au'],http://www.youdayspa.com.au/contact,"{'facebook': 'https://www.facebook.com/YouDaySpa', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,True,True,75,60,medium,No chatbot | Email found (+15) | Phone found (+10) | Complete contact info (+5),"['0488 968 355', '0 0 100 100', '+61396547259']",2026-06-11T07:07:00+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",endota spa South Melbourne,"338-340 Clarendon St, South Melbourne VIC 3205, Australia",+61390223331,https://endotaspa.com.au/pages/spa/south-melbourne?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=endota+spa+South+Melbourne&utm_term=plcid_18050842361584499678,False,4.8,,0x6ad6672439f290db:0,2026-06-10T21:03:26.895962+00:00,Thursday10 AM–6 PMFriday10 AM–6 PMSaturday9 AM–5 PMSundayClosedMonday10 AM–6 PMTuesday10 AM–6 PMWednesday10 AM–8:30 PM,Day spa,https://www.google.com/maps/place/endota+spa+South+Melbourne/data=!4m7!3m6!1s0x6ad6672439f290db:0x1a7eb9f84745b683!8m2!3d-37.8345913!4d144.9610424!16s%2Fg%2F11q9dbms_s!19sChIJ25DyOSRn1moRg7ZFR_i5fho?authuser=0&hl=en&rclk=1,d53b7602eea3e601bcb76acc9748f33d2a578f7b5e833a251c1ebef76ac3bc31,2026-06-11,2026-06-11,['2026-06-11'],[],,southmelbourne@endota.com.au,['southmelbourne@endota.com.au'],https://endotaspa.com.au/contact,"{'facebook': 'https://www.facebook.com/endota.day.spa', 'instagram': 'https://www.instagram.com/endota/', 'linkedin': None, 'twitter': None, 'youtube': 'https://www.youtube.com/user/endotaspa'}",high,True,True,ok,False,True,True,100,70,high,No chatbot | Email found (+15) | Phone found (+10) | Direct owner-like email (+10) | Complete contact info (+5),"['067 48 152', '04416 27 13', '03)90223331', '0 0 576 512', '06481979-', '04416 27 0 20', '0 0 448 512', '04416 0 13', '0 0 512 512', '+61390223331']",2026-06-11T07:07:19+1000,True,cold,,,,no_response,,
"med spa in Melbourne, VIC, Australia",med spa,"Melbourne, VIC, Australia",IOMI Spa at Sheraton Hotel,"Sheraton Melbourne Hotel, level 3/27 Little Collins St, Melbourne VIC 3000, Australia",+61383837288,https://www.iomispa.com.au/,False,4.9,,0x6ad6431c53794185:0,2026-06-10T21:03:33.631836+00:00,Thursday10 AM–9 PMFriday10 AM–9 PMSaturday10 AM–9 PMSunday10 AM–9 PMMonday10 AM–9 PMTuesday10 AM–9 PMWednesday10 AM–9 PM,Day spa,https://www.google.com/maps/place/IOMI+Spa+at+Sheraton+Hotel/data=!4m7!3m6!1s0x6ad6431c53794185:0x7ae69d3c41dbdc32!8m2!3d-37.8128985!4d144.9727786!16s%2Fg%2F11w42f6nl4!19sChIJhUF5UxxD1moRMtzbQTyd5no?authuser=0&hl=en&rclk=1,cfd19917cc432e61f385b75dffab851c0bb7ab307c7de453f17f4fe172469994,2026-06-11,2026-06-11,['2026-06-11'],[],,relax@iomispa.com.au,"['relax@iomispa.com.au', 'user@domain.com']",https://www.iomispa.com.au/contact,"{'facebook': 'http://www.facebook.com/2008/fbml', 'instagram': 'https://www.instagram.com/iomi_spa/', 'linkedin': None, 'twitter': None, 'youtube': None}",high,True,True,ok,False,True,True,45,70,high,No chatbot | Email found (+15) | Phone found (+10) | Direct owner-like email (+10) | Complete contact info (+5),"['+61 3 83837288', '008055243629']",2026-06-11T07:07:31+1000,True,cold,,,,no_response,,
